ID,Rating,Category,Aspect,Part
129,7,BeAf,Ap,CSQ
129,7,BeAf,Re,CSQ
129,7,BeAf,Me,CSQ
129,7,BeAf,Ha,CSQ
129,7,BeAf,Rh,CSQ
129,1,BeAf,Ss,CSQ
129,7,BeAf,Ap,CSQ
129,7,BeAf,Re,CSQ
129,7,BeAf,Me,CSQ
129,7,BeAf,Ha,CSQ
129,7,BeAf,Rh,CSQ
130,7,BeAf,Ss,CSQ
130,6,BeAf,Ap,CSQ
130,6,BeAf,Re,CSQ
130,6,BeAf,Me,CSQ
130,6,BeAf,Ha,CSQ
130,4,BeAf,Rh,CSQ
130,3,BeAf,Ss,CSQ
130,3,BeAf,Ap,CSQ
130,5,BeAf,Re,CSQ
130,3,BeAf,Me,CSQ
130,4,BeAf,Ha,CSQ
130,4,BeAf,Rh,CSQ
130,7,BeAf,Ss,CSQ
130,6,BeAf,Ap,CSQ
130,7,BeAf,Re,CSQ
130,7,BeAf,Me,CSQ
130,7,BeAf,Ha,CSQ
130,7,BeAf,Rh,CSQ
130,5,BeAf,Ss,CSQ
130,3,BeAf,Ap,CSQ
130,6,BeAf,Re,CSQ
130,3,BeAf,Me,CSQ
130,5,BeAf,Ha,CSQ
130,7,BeAf,Rh,CSQ
130,2,BeAf,Ss,CSQ
130,6,BeAf,Ap,CSQ
130,3,BeAf,Re,CSQ
130,7,BeAf,Me,CSQ
130,7,BeAf,Ha,CSQ
130,7,BeAf,Rh,CSQ
130,7,BeAf,Ss,CSQ
130,5,BeAf,Ap,CSQ
130,6,BeAf,Re,CSQ
130,5,BeAf,Me,CSQ
130,4,BeAf,Ha,CSQ
130,4,BeAf,Rh,CSQ
130,3,BeAf,Ss,CSQ
130,5,BeAf,Ap,CSQ
130,5,BeAf,Re,CSQ
130,4,BeAf,Me,CSQ
130,6,BeAf,Ha,CSQ
130,4,BeAf,Rh,CSQ
131,5,BeAf,Ss,CSQ
131,6,BeAf,Ap,CSQ
131,6,BeAf,Re,CSQ
131,5,BeAf,Me,CSQ
131,5,BeAf,Ha,CSQ
131,3,BeAf,Rh,CSQ
131,6,BeAf,Ss,CSQ
131,7,BeAf,Ap,CSQ
131,7,BeAf,Re,CSQ
131,6,BeAf,Me,CSQ
131,7,BeAf,Ha,CSQ
131,7,BeAf,Rh,CSQ
131,7,BeAf,Ss,CSQ
131,7,BeAf,Ap,CSQ
131,5,BeAf,Re,CSQ
131,7,BeAf,Me,CSQ
131,7,BeAf,Ha,CSQ
131,6,BeAf,Rh,CSQ
131,7,BeAf,Ss,CSQ
131,5,BeAf,Ap,CSQ
131,7,BeAf,Re,CSQ
131,6,BeAf,Me,CSQ
131,6,BeAf,Ha,CSQ
131,7,BeAf,Rh,CSQ
132,4,BeAf,Ss,CSQ
132,5,BeAf,Ap,CSQ
132,5,BeAf,Re,CSQ
132,4,BeAf,Me,CSQ
132,5,BeAf,Ha,CSQ
132,5,BeAf,Rh,CSQ
132,7,BeAf,Ss,CSQ
132,7,BeAf,Ap,CSQ
132,6,BeAf,Re,CSQ
132,6,BeAf,Me,CSQ
132,6,BeAf,Ha,CSQ
132,7,BeAf,Rh,CSQ
132,6,BeAf,Ss,CSQ
132,5,BeAf,Ap,CSQ
132,6,BeAf,Re,CSQ
132,6,BeAf,Me,CSQ
132,6,BeAf,Ha,CSQ
132,6,BeAf,Rh,CSQ
132,7,BeAf,Ss,CSQ
132,5,BeAf,Ap,CSQ
132,7,BeAf,Re,CSQ
132,5,BeAf,Me,CSQ
132,5,BeAf,Ha,CSQ
132,6,BeAf,Rh,CSQ
132,7,BeAf,Ss,CSQ
132,6,BeAf,Ap,CSQ
132,7,BeAf,Re,CSQ
132,7,BeAf,Me,CSQ
132,6,BeAf,Ha,CSQ
132,7,BeAf,Rh,CSQ
132,6,BeAf,Ss,CSQ
132,4,BeAf,Ap,CSQ
132,6,BeAf,Re,CSQ
132,4,BeAf,Me,CSQ
132,2,BeAf,Ha,CSQ
132,3,BeAf,Rh,CSQ
132,7,BeAf,Ss,CSQ
132,6,BeAf,Ap,CSQ
132,5,BeAf,Re,CSQ
132,6,BeAf,Me,CSQ
132,7,BeAf,Ha,CSQ
132,6,BeAf,Rh,CSQ
132,4,BeAf,Ss,CSQ
132,4,BeAf,Ap,CSQ
132,4,BeAf,Re,CSQ
132,3,BeAf,Me,CSQ
132,3,BeAf,Ha,CSQ
132,5,BeAf,Rh,CSQ
133,7,BeAf,Ss,CSQ
133,5,BeAf,Ap,CSQ
133,7,BeAf,Re,CSQ
133,5,BeAf,Me,CSQ
133,5,BeAf,Ha,CSQ
133,5,BeAf,Rh,CSQ
133,7,BeAf,Ss,CSQ
133,7,BeAf,Ap,CSQ
133,7,BeAf,Re,CSQ
133,6,BeAf,Me,CSQ
133,6,BeAf,Ha,CSQ
133,7,BeAf,Rh,CSQ
133,6,BeAf,Ss,CSQ
133,5,BeAf,Ap,CSQ
133,6,BeAf,Re,CSQ
133,5,BeAf,Me,CSQ
133,5,BeAf,Ha,CSQ
133,4,BeAf,Rh,CSQ
133,6,BeAf,Ss,CSQ
133,5,BeAf,Ap,CSQ
133,4,BeAf,Re,CSQ
133,6,BeAf,Me,CSQ
133,6,BeAf,Ha,CSQ
133,6,BeAf,Rh,CSQ
133,6,BeAf,Ss,CSQ
133,6,BeAf,Ap,CSQ
133,6,BeAf,Re,CSQ
133,6,BeAf,Me,CSQ
133,5,BeAf,Ha,CSQ
133,7,BeAf,Rh,CSQ
133,6,BeAf,Ss,CSQ
133,6,BeAf,Ap,CSQ
133,6,BeAf,Re,CSQ
133,5,BeAf,Me,CSQ
133,5,BeAf,Ha,CSQ
133,5,BeAf,Rh,CSQ
134,6,BeAf,Ss,CSQ
134,4,BeAf,Ap,CSQ
134,7,BeAf,Re,CSQ
134,5,BeAf,Me,CSQ
134,5,BeAf,Ha,CSQ
134,6,BeAf,Rh,CSQ
134,5,BeAf,Ss,CSQ
134,4,BeAf,Ap,CSQ
134,6,BeAf,Re,CSQ
134,5,BeAf,Me,CSQ
134,5,BeAf,Ha,CSQ
134,5,BeAf,Rh,CSQ
134,3,BeAf,Ss,CSQ
134,6,BeAf,Ap,CSQ
134,6,BeAf,Re,CSQ
134,6,BeAf,Me,CSQ
134,4,BeAf,Ha,CSQ
134,6,BeAf,Rh,CSQ
134,5,BeAf,Ss,CSQ
134,6,BeAf,Ap,CSQ
134,7,BeAf,Re,CSQ
134,7,BeAf,Me,CSQ
134,6,BeAf,Ha,CSQ
134,6,BeAf,Rh,CSQ
134,7,BeAf,Ss,CSQ
134,7,BeAf,Ap,CSQ
134,7,BeAf,Re,CSQ
134,7,BeAf,Me,CSQ
134,7,BeAf,Ha,CSQ
134,7,BeAf,Rh,CSQ
134,1,BeAf,Ss,CSQ
134,7,BeAf,Ap,CSQ
134,7,BeAf,Re,CSQ
134,7,BeAf,Me,CSQ
134,7,BeAf,Ha,CSQ
134,7,BeAf,Rh,CSQ
134,5,BeAf,Ss,CSQ
134,5,BeAf,Ap,CSQ
134,7,BeAf,Re,CSQ
134,5,BeAf,Me,CSQ
134,6,BeAf,Ha,CSQ
134,6,BeAf,Rh,CSQ
135,7,BeAf,Ss,CSQ
135,6,BeAf,Ap,CSQ
135,7,BeAf,Re,CSQ
135,7,BeAf,Me,CSQ
135,6,BeAf,Ha,CSQ
135,7,BeAf,Rh,CSQ
135,2,BeAf,Ss,CSQ
135,5,BeAf,Ap,CSQ
135,5,BeAf,Re,CSQ
135,4,BeAf,Me,CSQ
135,5,BeAf,Ha,CSQ
135,6,BeAf,Rh,CSQ
135,7,BeAf,Ss,CSQ
135,6,BeAf,Ap,CSQ
135,7,BeAf,Re,CSQ
135,7,BeAf,Me,CSQ
135,6,BeAf,Ha,CSQ
135,5,BeAf,Rh,CSQ
135,2,BeAf,Ss,CSQ
135,7,BeAf,Ap,CSQ
135,6,BeAf,Re,CSQ
135,5,BeAf,Me,CSQ
135,5,BeAf,Ha,CSQ
135,4,BeAf,Rh,CSQ
135,6,BeAf,Ss,CSQ
135,7,BeAf,Ap,CSQ
135,7,BeAf,Re,CSQ
135,5,BeAf,Me,CSQ
135,7,BeAf,Ha,CSQ
135,5,BeAf,Rh,CSQ
135,7,BeAf,Ss,CSQ
135,7,BeAf,Ap,CSQ
135,7,BeAf,Re,CSQ
135,7,BeAf,Me,CSQ
135,7,BeAf,Ha,CSQ
135,7,BeAf,Rh,CSQ
136,7,BeAf,Ss,CSQ
136,7,BeAf,Ap,CSQ
136,7,BeAf,Re,CSQ
136,7,BeAf,Me,CSQ
136,6,BeAf,Ha,CSQ
136,7,BeAf,Rh,CSQ
136,3,BeAf,Ss,CSQ
136,5,BeAf,Ap,CSQ
136,4,BeAf,Re,CSQ
136,5,BeAf,Me,CSQ
136,5,BeAf,Ha,CSQ
136,5,BeAf,Rh,CSQ
136,7,BeAf,Ss,CSQ
136,3,BeAf,Ap,CSQ
136,7,BeAf,Re,CSQ
136,4,BeAf,Me,CSQ
136,5,BeAf,Ha,CSQ
136,5,BeAf,Rh,CSQ
136,7,BeAf,Ss,CSQ
136,7,BeAf,Ap,CSQ
136,7,BeAf,Re,CSQ
136,7,BeAf,Me,CSQ
136,7,BeAf,Ha,CSQ
136,7,BeAf,Rh,CSQ
136,7,BeAf,Ss,CSQ
136,7,BeAf,Ap,CSQ
136,7,BeAf,Re,CSQ
136,7,BeAf,Me,CSQ
136,7,BeAf,Ha,CSQ
136,7,BeAf,Rh,CSQ
136,5,BeAf,Ss,CSQ
136,4,BeAf,Ap,CSQ
136,6,BeAf,Re,CSQ
136,5,BeAf,Me,CSQ
136,4,BeAf,Ha,CSQ
136,5,BeAf,Rh,CSQ
136,7,BeAf,Ss,CSQ
136,6,BeAf,Ap,CSQ
136,6,BeAf,Re,CSQ
136,5,BeAf,Me,CSQ
136,6,BeAf,Ha,CSQ
136,6,BeAf,Rh,CSQ
136,2,BeAf,Ss,CSQ
136,2,BeAf,Ap,CSQ
136,6,BeAf,Re,CSQ
136,2,BeAf,Me,CSQ
136,2,BeAf,Ha,CSQ
136,3,BeAf,Rh,CSQ
137,6,BeAf,Ss,CSQ
137,4,BeAf,Ap,CSQ
137,5,BeAf,Re,CSQ
137,6,BeAf,Me,CSQ
137,6,BeAf,Ha,CSQ
137,6,BeAf,Rh,CSQ
137,6,BeAf,Ss,CSQ
137,5,BeAf,Ap,CSQ
137,7,BeAf,Re,CSQ
137,5,BeAf,Me,CSQ
137,6,BeAf,Ha,CSQ
137,6,BeAf,Rh,CSQ
137,7,BeAf,Ss,CSQ
137,6,BeAf,Ap,CSQ
137,7,BeAf,Re,CSQ
137,7,BeAf,Me,CSQ
137,7,BeAf,Ha,CSQ
137,6,BeAf,Rh,CSQ
137,6,BeAf,Ss,CSQ
137,4,BeAf,Ap,CSQ
137,7,BeAf,Re,CSQ
137,6,BeAf,Me,CSQ
137,7,BeAf,Ha,CSQ
137,2,BeAf,Rh,CSQ
137,7,BeAf,Ss,CSQ
137,7,BeAf,Ap,CSQ
137,7,BeAf,Re,CSQ
137,7,BeAf,Me,CSQ
137,6,BeAf,Ha,CSQ
137,7,BeAf,Rh,CSQ
137,7,BeAf,Ss,CSQ
137,6,BeAf,Ap,CSQ
137,7,BeAf,Re,CSQ
137,6,BeAf,Me,CSQ
137,7,BeAf,Ha,CSQ
137,7,BeAf,Rh,CSQ
137,7,BeAf,Ss,CSQ
137,5,BeAf,Ap,CSQ
137,7,BeAf,Re,CSQ
137,5,BeAf,Me,CSQ
137,5,BeAf,Ha,CSQ
137,5,BeAf,Rh,CSQ
138,7,BeAf,Ss,CSQ
138,5,BeAf,Ap,CSQ
138,7,BeAf,Re,CSQ
138,5,BeAf,Me,CSQ
138,5,BeAf,Ha,CSQ
138,6,BeAf,Rh,CSQ
138,3,BeAf,Ss,CSQ
138,2,BeAf,Ap,CSQ
138,4,BeAf,Re,CSQ
138,3,BeAf,Me,CSQ
138,2,BeAf,Ha,CSQ
138,4,BeAf,Rh,CSQ
138,6,BeAf,Ss,CSQ
138,5,BeAf,Ap,CSQ
138,7,BeAf,Re,CSQ
138,6,BeAf,Me,CSQ
138,6,BeAf,Ha,CSQ
138,7,BeAf,Rh,CSQ
138,4,BeAf,Ss,CSQ
138,3,BeAf,Ap,CSQ
138,7,BeAf,Re,CSQ
138,3,BeAf,Me,CSQ
138,5,BeAf,Ha,CSQ
138,3,BeAf,Rh,CSQ
138,7,BeAf,Ss,CSQ
138,5,BeAf,Ap,CSQ
138,7,BeAf,Re,CSQ
138,6,BeAf,Me,CSQ
138,6,BeAf,Ha,CSQ
138,7,BeAf,Rh,CSQ
138,5,BeAf,Ss,CSQ
138,2,BeAf,Ap,CSQ
138,5,BeAf,Re,CSQ
138,4,BeAf,Me,CSQ
138,4,BeAf,Ha,CSQ
138,4,BeAf,Rh,CSQ
139,5,BeAf,Ss,CSQ
139,6,BeAf,Ap,CSQ
139,4,BeAf,Re,CSQ
139,5,BeAf,Me,CSQ
139,6,BeAf,Ha,CSQ
139,6,BeAf,Rh,CSQ
139,3,BeAf,Ss,CSQ
139,6,BeAf,Ap,CSQ
139,6,BeAf,Re,CSQ
139,6,BeAf,Me,CSQ
139,6,BeAf,Ha,CSQ
139,6,BeAf,Rh,CSQ
139,6,BeAf,Ss,CSQ
139,7,BeAf,Ap,CSQ
139,6,BeAf,Re,CSQ
139,7,BeAf,Me,CSQ
139,6,BeAf,Ha,CSQ
139,7,BeAf,Rh,CSQ
139,2,BeAf,Ss,CSQ
139,2,BeAf,Ap,CSQ
139,5,BeAf,Re,CSQ
139,4,BeAf,Me,CSQ
139,6,BeAf,Ha,CSQ
139,3,BeAf,Rh,CSQ
139,6,BeAf,Ss,CSQ
139,4,BeAf,Ap,CSQ
139,4,BeAf,Re,CSQ
139,5,BeAf,Me,CSQ
139,6,BeAf,Ha,CSQ
139,6,BeAf,Rh,CSQ
140,1,BeAf,Ss,CSQ
140,4,BeAf,Ap,CSQ
140,6,BeAf,Re,CSQ
140,3,BeAf,Me,CSQ
140,4,BeAf,Ha,CSQ
140,4,BeAf,Rh,CSQ
140,7,BeAf,Ss,CSQ
140,7,BeAf,Ap,CSQ
140,7,BeAf,Re,CSQ
140,6,BeAf,Me,CSQ
140,7,BeAf,Ha,CSQ
140,7,BeAf,Rh,CSQ
140,6,BeAf,Ss,CSQ
140,5,BeAf,Ap,CSQ
140,5,BeAf,Re,CSQ
140,4,BeAf,Me,CSQ
140,5,BeAf,Ha,CSQ
140,5,BeAf,Rh,CSQ
140,7,BeAf,Ss,CSQ
140,6,BeAf,Ap,CSQ
140,7,BeAf,Re,CSQ
140,7,BeAf,Me,CSQ
140,6,BeAf,Ha,CSQ
140,7,BeAf,Rh,CSQ
140,4,BeAf,Ss,CSQ
140,4,BeAf,Ap,CSQ
140,4,BeAf,Re,CSQ
140,3,BeAf,Me,CSQ
140,3,BeAf,Ha,CSQ
140,4,BeAf,Rh,CSQ
140,5,BeAf,Ss,CSQ
140,3,BeAf,Ap,CSQ
140,5,BeAf,Re,CSQ
140,4,BeAf,Me,CSQ
140,3,BeAf,Ha,CSQ
140,5,BeAf,Rh,CSQ
141,4,BeAf,Ss,CSQ
141,3,BeAf,Ap,CSQ
141,6,BeAf,Re,CSQ
141,5,BeAf,Me,CSQ
141,3,BeAf,Ha,CSQ
141,5,BeAf,Rh,CSQ
141,6,BeAf,Ss,CSQ
141,4,BeAf,Ap,CSQ
141,6,BeAf,Re,CSQ
141,4,BeAf,Me,CSQ
141,5,BeAf,Ha,CSQ
141,3,BeAf,Rh,CSQ
141,5,BeAf,Ss,CSQ
141,2,BeAf,Ap,CSQ
141,6,BeAf,Re,CSQ
141,3,BeAf,Me,CSQ
141,3,BeAf,Ha,CSQ
141,3,BeAf,Rh,CSQ
141,7,BeAf,Ss,CSQ
141,5,BeAf,Ap,CSQ
141,6,BeAf,Re,CSQ
141,7,BeAf,Me,CSQ
141,7,BeAf,Ha,CSQ
141,7,BeAf,Rh,CSQ
141,5,BeAf,Ss,CSQ
141,5,BeAf,Ap,CSQ
141,6,BeAf,Re,CSQ
141,4,BeAf,Me,CSQ
141,5,BeAf,Ha,CSQ
141,6,BeAf,Rh,CSQ
141,6,BeAf,Ss,CSQ
141,6,BeAf,Ap,CSQ
141,5,BeAf,Re,CSQ
141,6,BeAf,Me,CSQ
141,6,BeAf,Ha,CSQ
141,7,BeAf,Rh,CSQ
141,6,BeAf,Ss,CSQ
141,7,BeAf,Ap,CSQ
141,6,BeAf,Re,CSQ
141,6,BeAf,Me,CSQ
141,6,BeAf,Ha,CSQ
141,6,BeAf,Rh,CSQ
142,7,BeAf,Ss,CSQ
142,5,BeAf,Ap,CSQ
142,5,BeAf,Re,CSQ
142,6,BeAf,Me,CSQ
142,5,BeAf,Ha,CSQ
142,4,BeAf,Rh,CSQ
142,5,BeAf,Ss,CSQ
142,3,BeAf,Ap,CSQ
142,6,BeAf,Re,CSQ
142,4,BeAf,Me,CSQ
142,6,BeAf,Ha,CSQ
142,3,BeAf,Rh,CSQ
142,5,BeAf,Ss,CSQ
142,5,BeAf,Ap,CSQ
142,7,BeAf,Re,CSQ
142,5,BeAf,Me,CSQ
142,5,BeAf,Ha,CSQ
142,5,BeAf,Rh,CSQ
142,7,BeAf,Ss,CSQ
142,5,BeAf,Ap,CSQ
142,7,BeAf,Re,CSQ
142,6,BeAf,Me,CSQ
142,7,BeAf,Ha,CSQ
142,7,BeAf,Rh,CSQ
142,3,BeAf,Ss,CSQ
142,5,BeAf,Ap,CSQ
142,5,BeAf,Re,CSQ
142,5,BeAf,Me,CSQ
142,5,BeAf,Ha,CSQ
142,5,BeAf,Rh,CSQ
142,4,BeAf,Ss,CSQ
142,4,BeAf,Ap,CSQ
142,4,BeAf,Re,CSQ
142,4,BeAf,Me,CSQ
142,4,BeAf,Ha,CSQ
142,3,BeAf,Rh,CSQ
142,4,BeAf,Ss,CSQ
142,6,BeAf,Ap,CSQ
142,5,BeAf,Re,CSQ
142,5,BeAf,Me,CSQ
142,4,BeAf,Ha,CSQ
142,6,BeAf,Rh,CSQ
143,4,BeAf,Ss,CSQ
143,4,BeAf,Ap,CSQ
143,7,BeAf,Re,CSQ
143,4,BeAf,Me,CSQ
143,4,BeAf,Ha,CSQ
143,3,BeAf,Rh,CSQ
143,6,BeAf,Ss,CSQ
143,5,BeAf,Ap,CSQ
143,6,BeAf,Re,CSQ
143,5,BeAf,Me,CSQ
143,5,BeAf,Ha,CSQ
143,5,BeAf,Rh,CSQ
143,5,BeAf,Ss,CSQ
143,4,BeAf,Ap,CSQ
143,7,BeAf,Re,CSQ
143,4,BeAf,Me,CSQ
143,4,BeAf,Ha,CSQ
143,3,BeAf,Rh,CSQ
143,7,BeAf,Ss,CSQ
143,7,BeAf,Ap,CSQ
143,7,BeAf,Re,CSQ
143,7,BeAf,Me,CSQ
143,7,BeAf,Ha,CSQ
143,7,BeAf,Rh,CSQ
143,6,BeAf,Ss,CSQ
143,6,BeAf,Ap,CSQ
143,6,BeAf,Re,CSQ
143,7,BeAf,Me,CSQ
143,6,BeAf,Ha,CSQ
143,5,BeAf,Rh,CSQ
143,6,BeAf,Ss,CSQ
143,5,BeAf,Ap,CSQ
143,6,BeAf,Re,CSQ
143,4,BeAf,Me,CSQ
143,6,BeAf,Ha,CSQ
143,5,BeAf,Rh,CSQ
144,7,BeAf,Ss,CSQ
144,6,BeAf,Ap,CSQ
144,7,BeAf,Re,CSQ
144,7,BeAf,Me,CSQ
144,7,BeAf,Ha,CSQ
144,7,BeAf,Rh,CSQ
144,7,BeAf,Ss,CSQ
144,5,BeAf,Ap,CSQ
144,7,BeAf,Re,CSQ
144,6,BeAf,Me,CSQ
144,7,BeAf,Ha,CSQ
144,7,BeAf,Rh,CSQ
144,7,BeAf,Ss,CSQ
144,6,BeAf,Ap,CSQ
144,7,BeAf,Re,CSQ
144,7,BeAf,Me,CSQ
144,7,BeAf,Ha,CSQ
144,6,BeAf,Rh,CSQ
144,3,BeAf,Ss,CSQ
144,4,BeAf,Ap,CSQ
144,5,BeAf,Re,CSQ
144,2,BeAf,Me,CSQ
144,4,BeAf,Ha,CSQ
144,3,BeAf,Rh,CSQ
144,7,BeAf,Ss,CSQ
144,7,BeAf,Ap,CSQ
144,7,BeAf,Re,CSQ
144,7,BeAf,Me,CSQ
144,7,BeAf,Ha,CSQ
144,7,BeAf,Rh,CSQ
144,2,BeAf,Ss,CSQ
144,6,BeAf,Ap,CSQ
144,7,BeAf,Re,CSQ
144,6,BeAf,Me,CSQ
144,5,BeAf,Ha,CSQ
144,6,BeAf,Rh,CSQ
144,3,BeAf,Ss,CSQ
144,6,BeAf,Ap,CSQ
144,5,BeAf,Re,CSQ
144,4,BeAf,Me,CSQ
144,4,BeAf,Ha,CSQ
144,1,BeAf,Rh,CSQ
144,5,BeAf,Ss,CSQ
144,6,BeAf,Ap,CSQ
144,7,BeAf,Re,CSQ
144,5,BeAf,Me,CSQ
144,6,BeAf,Ha,CSQ
144,5,BeAf,Rh,CSQ
145,3,BeAf,Ss,CSQ
145,1,BeAf,Ap,CSQ
145,3,BeAf,Re,CSQ
145,2,BeAf,Me,CSQ
145,3,BeAf,Ha,CSQ
145,1,BeAf,Rh,CSQ
145,6,BeAf,Ss,CSQ
145,3,BeAf,Ap,CSQ
145,6,BeAf,Re,CSQ
145,5,BeAf,Me,CSQ
145,6,BeAf,Ha,CSQ
145,5,BeAf,Rh,CSQ
145,1,BeAf,Ss,CSQ
145,1,BeAf,Ap,CSQ
145,2,BeAf,Re,CSQ
145,2,BeAf,Me,CSQ
145,3,BeAf,Ha,CSQ
145,3,BeAf,Rh,CSQ
145,5,BeAf,Ss,CSQ
145,4,BeAf,Ap,CSQ
145,5,BeAf,Re,CSQ
145,4,BeAf,Me,CSQ
145,4,BeAf,Ha,CSQ
145,3,BeAf,Rh,CSQ
145,4,BeAf,Ss,CSQ
145,6,BeAf,Ap,CSQ
145,6,BeAf,Re,CSQ
145,6,BeAf,Me,CSQ
145,6,BeAf,Ha,CSQ
145,5,BeAf,Rh,CSQ
145,4,BeAf,Ss,CSQ
145,3,BeAf,Ap,CSQ
145,6,BeAf,Re,CSQ
145,2,BeAf,Me,CSQ
145,3,BeAf,Ha,CSQ
145,2,BeAf,Rh,CSQ
145,5,BeAf,Ss,CSQ
145,5,BeAf,Ap,CSQ
145,5,BeAf,Re,CSQ
145,4,BeAf,Me,CSQ
145,5,BeAf,Ha,CSQ
145,4,BeAf,Rh,CSQ
145,6,BeAf,Ss,CSQ
145,6,BeAf,Ap,CSQ
145,7,BeAf,Re,CSQ
145,6,BeAf,Me,CSQ
145,6,BeAf,Ha,CSQ
145,6,BeAf,Rh,CSQ
146,3,BeAf,Ss,CSQ
146,2,BeAf,Ap,CSQ
146,3,BeAf,Re,CSQ
146,3,BeAf,Me,CSQ
146,2,BeAf,Ha,CSQ
146,3,BeAf,Rh,CSQ
146,2,BeAf,Ss,CSQ
146,2,BeAf,Ap,CSQ
146,1,BeAf,Re,CSQ
146,1,BeAf,Me,CSQ
146,3,BeAf,Ha,CSQ
146,1,BeAf,Rh,CSQ
146,4,BeAf,Ss,CSQ
146,2,BeAf,Ap,CSQ
146,4,BeAf,Re,CSQ
146,3,BeAf,Me,CSQ
146,5,BeAf,Ha,CSQ
146,4,BeAf,Rh,CSQ
146,4,BeAf,Ss,CSQ
146,1,BeAf,Ap,CSQ
146,2,BeAf,Re,CSQ
146,2,BeAf,Me,CSQ
146,4,BeAf,Ha,CSQ
146,1,BeAf,Rh,CSQ
146,5,BeAf,Ss,CSQ
146,3,BeAf,Ap,CSQ
146,4,BeAf,Re,CSQ
146,5,BeAf,Me,CSQ
146,4,BeAf,Ha,CSQ
146,4,BeAf,Rh,CSQ
146,2,BeAf,Ss,CSQ
146,2,BeAf,Ap,CSQ
146,5,BeAf,Re,CSQ
146,2,BeAf,Me,CSQ
146,4,BeAf,Ha,CSQ
146,1,BeAf,Rh,CSQ
146,4,BeAf,Ss,CSQ
146,2,BeAf,Ap,CSQ
146,5,BeAf,Re,CSQ
146,3,BeAf,Me,CSQ
146,2,BeAf,Ha,CSQ
146,1,BeAf,Rh,CSQ
146,6,BeAf,Ss,CSQ
146,6,BeAf,Ap,CSQ
146,5,BeAf,Re,CSQ
146,6,BeAf,Me,CSQ
146,7,BeAf,Ha,CSQ
146,5,BeAf,Rh,CSQ
147,7,BeAf,Ss,CSQ
147,6,BeAf,Ap,CSQ
147,6,BeAf,Re,CSQ
147,6,BeAf,Me,CSQ
147,6,BeAf,Ha,CSQ
147,5,BeAf,Rh,CSQ
147,6,BeAf,Ss,CSQ
147,7,BeAf,Ap,CSQ
147,7,BeAf,Re,CSQ
147,6,BeAf,Me,CSQ
147,7,BeAf,Ha,CSQ
147,6,BeAf,Rh,CSQ
147,6,BeAf,Ss,CSQ
147,4,BeAf,Ap,CSQ
147,7,BeAf,Re,CSQ
147,5,BeAf,Me,CSQ
147,5,BeAf,Ha,CSQ
147,4,BeAf,Rh,CSQ
147,3,BeAf,Ss,CSQ
147,5,BeAf,Ap,CSQ
147,6,BeAf,Re,CSQ
147,4,BeAf,Me,CSQ
147,4,BeAf,Ha,CSQ
147,3,BeAf,Rh,CSQ
147,7,BeAf,Ss,CSQ
147,7,BeAf,Ap,CSQ
147,7,BeAf,Re,CSQ
147,7,BeAf,Me,CSQ
147,7,BeAf,Ha,CSQ
147,6,BeAf,Rh,CSQ
148,7,BeAf,Ss,CSQ
148,7,BeAf,Ap,CSQ
148,7,BeAf,Re,CSQ
148,7,BeAf,Me,CSQ
148,7,BeAf,Ha,CSQ
148,7,BeAf,Rh,CSQ
148,6,BeAf,Ss,CSQ
148,5,BeAf,Ap,CSQ
148,6,BeAf,Re,CSQ
148,6,BeAf,Me,CSQ
148,6,BeAf,Ha,CSQ
148,7,BeAf,Rh,CSQ
148,6,BeAf,Ss,CSQ
148,7,BeAf,Ap,CSQ
148,7,BeAf,Re,CSQ
148,7,BeAf,Me,CSQ
148,6,BeAf,Ha,CSQ
148,5,BeAf,Rh,CSQ
148,4,BeAf,Ss,CSQ
148,3,BeAf,Ap,CSQ
148,6,BeAf,Re,CSQ
148,3,BeAf,Me,CSQ
148,5,BeAf,Ha,CSQ
148,2,BeAf,Rh,CSQ
148,5,BeAf,Ss,CSQ
148,7,BeAf,Ap,CSQ
148,7,BeAf,Re,CSQ
148,7,BeAf,Me,CSQ
148,7,BeAf,Ha,CSQ
148,7,BeAf,Rh,CSQ
149,5,BeAf,Ss,CSQ
149,5,BeAf,Ap,CSQ
149,7,BeAf,Re,CSQ
149,5,BeAf,Me,CSQ
149,5,BeAf,Ha,CSQ
149,4,BeAf,Rh,CSQ
149,5,BeAf,Ss,CSQ
149,4,BeAf,Ap,CSQ
149,7,BeAf,Re,CSQ
149,6,BeAf,Me,CSQ
149,4,BeAf,Ha,CSQ
149,5,BeAf,Rh,CSQ
149,6,BeAf,Ss,CSQ
149,3,BeAf,Ap,CSQ
149,7,BeAf,Re,CSQ
149,4,BeAf,Me,CSQ
149,4,BeAf,Ha,CSQ
149,2,BeAf,Rh,CSQ
149,6,BeAf,Ss,CSQ
149,7,BeAf,Ap,CSQ
149,6,BeAf,Re,CSQ
149,5,BeAf,Me,CSQ
149,5,BeAf,Ha,CSQ
149,5,BeAf,Rh,CSQ
149,3,BeAf,Ss,CSQ
149,2,BeAf,Ap,CSQ
149,5,BeAf,Re,CSQ
149,4,BeAf,Me,CSQ
149,4,BeAf,Ha,CSQ
149,6,BeAf,Rh,CSQ
149,5,BeAf,Ss,CSQ
149,4,BeAf,Ap,CSQ
149,5,BeAf,Re,CSQ
149,4,BeAf,Me,CSQ
149,5,BeAf,Ha,CSQ
149,4,BeAf,Rh,CSQ
